date,num_of_fog_days,num_of_days_match_synop_pattern,chance,rain24hr,fogflag
2009-09-19,4,34,0.11764705882352941,0.0,False
2009-09-20,2,22,0.09090909090909091,0.0,False
2009-09-21,3,24,0.125,0.0,False
2009-09-22,3,20,0.15,0.0,False
2009-10-01,2,31,0.06451612903225806,0.0,False
2009-10-03,4,48,0.08333333333333333,0.0,False
2009-10-08,1,13,0.07692307692307693,0.0,False
2009-10-11,1,28,0.03571428571428571,0.0,True
2009-10-24,3,90,0.03333333333333333,0.4,False
2009-11-02,1,3,0.3333333333333333,0.0,False
2009-11-14,1,49,0.02040816326530612,0.0,False
2009-12-02,1,46,0.021739130434782608,3.6,False
2009-12-15,1,11,0.09090909090909091,0.8,False
2009-12-22,1,37,0.02702702702702703,1.4,False
2010-02-14,1,44,0.022727272727272728,0.0,False
2010-03-31,2,29,0.06896551724137931,2.6,False
2010-04-09,2,16,0.125,0.0,False
2010-04-11,2,9,0.2222222222222222,0.2,False
2010-04-20,1,45,0.022222222222222223,14.8,False
2010-04-21,1,23,0.043478260869565216,29.4,False
2010-04-22,1,83,0.012048192771084338,0.2,False
2010-04-24,2,15,0.13333333333333333,2.4,True
2010-04-27,2,22,0.09090909090909091,0.0,False
2010-04-28,2,21,0.09523809523809523,2.0,False
2010-04-29,1,38,0.02631578947368421,0.0,False
2010-04-30,2,97,0.020618556701030927,0.0,False
2010-05-01,1,83,0.012048192771084338,0.0,False
2010-05-04,2,24,0.08333333333333333,16.4,True
2010-05-05,2,64,0.03125,0.2,False
2010-05-10,4,19,0.21052631578947367,0.2,False
2010-05-13,1,9,0.1111111111111111,0.0,False
2010-05-20,3,40,0.075,0.6,False
2010-05-24,1,11,0.09090909090909091,2.0,False
2010-05-25,1,4,0.25,0.0,False
2010-05-28,3,11,0.2727272727272727,15.8,False
2010-06-01,1,6,0.16666666666666666,1.0,False
2010-06-07,2,13,0.15384615384615385,0.0,False
2010-06-25,1,15,0.06666666666666667,0.0,False
2010-06-26,5,21,0.23809523809523808,0.0,False
2010-06-27,1,15,0.06666666666666667,0.0,False
2010-06-30,1,5,0.2,3.0,False
2010-07-05,1,4,0.25,0.4,False
2010-07-11,3,13,0.23076923076923078,0.0,False
2010-07-13,2,9,0.2222222222222222,0.0,False
2010-07-17,1,13,0.07692307692307693,0.0,False
2010-07-18,3,28,0.10714285714285714,0.0,False
2010-07-28,8,17,0.47058823529411764,8.2,True
2010-07-29,1,9,0.1111111111111111,0.8,True
2010-07-30,1,5,0.2,0.0,False
2010-07-31,1,8,0.125,0.2,False
2010-08-01,1,10,0.1,0.0,False
2010-08-05,2,32,0.0625,0.0,False
2010-08-06,2,19,0.10526315789473684,0.0,False
2010-08-07,1,23,0.043478260869565216,0.0,False
2010-08-19,1,28,0.03571428571428571,8.8,False
2010-08-23,2,19,0.10526315789473684,8.8,False
2010-08-31,1,30,0.03333333333333333,0.0,False
2010-09-04,4,16,0.25,1.0,False
2010-09-05,3,25,0.12,32.0,False
2010-09-07,1,19,0.05263157894736842,0.0,False
2010-09-09,2,15,0.13333333333333333,0.0,False
2010-09-13,3,55,0.05454545454545454,0.0,False
2010-09-16,1,10,0.1,0.0,False
2010-09-25,4,28,0.14285714285714285,0.0,False
2010-09-26,3,52,0.057692307692307696,0.0,True
2010-09-27,1,57,0.017543859649122806,0.0,False
2010-09-28,1,7,0.14285714285714285,18.4,False
2010-09-29,2,26,0.07692307692307693,0.0,False
2010-10-03,1,8,0.125,8.2,False
2010-10-13,1,56,0.017857142857142856,0.2,False
2010-10-14,1,12,0.08333333333333333,0.0,False
2010-10-23,1,62,0.016129032258064516,0.0,False
2010-10-26,1,19,0.05263157894736842,0.0,False
2010-10-27,3,37,0.08108108108108109,0.2,False
2010-11-02,2,45,0.044444444444444446,0.0,False
2010-11-05,2,27,0.07407407407407407,0.2,False
2010-11-18,2,31,0.06451612903225806,28.2,False
2010-12-09,1,14,0.07142857142857142,0.0,False
2011-03-02,1,19,0.05263157894736842,5.8,False
2011-03-23,1,2,0.5,0.0,False
2011-04-11,1,27,0.037037037037037035,11.0,False
2011-04-16,1,68,0.014705882352941176,0.2,False
2011-04-19,2,66,0.030303030303030304,8.4,False
2011-04-23,2,133,0.015037593984962405,0.0,False
2011-04-29,1,62,0.016129032258064516,2.2,False
2011-04-30,1,29,0.034482758620689655,0.0,False
2011-05-03,1,21,0.047619047619047616,7.0,False
2011-05-06,1,13,0.07692307692307693,0.0,False
2011-05-10,1,14,0.07142857142857142,0.0,False
2011-05-20,1,19,0.05263157894736842,0.0,False
2011-05-22,1,7,0.14285714285714285,0.2,True
2011-05-23,2,3,0.6666666666666666,6.2,False
2011-05-28,1,36,0.027777777777777776,0.0,False
2011-06-08,3,29,0.10344827586206896,0.0,False
2011-06-10,2,15,0.13333333333333333,0.0,False
2011-06-19,2,6,0.3333333333333333,0.0,True
2011-06-26,1,51,0.0196078431372549,0.0,False
2011-07-03,2,8,0.25,0.0,True
2011-07-06,1,24,0.041666666666666664,0.0,False
2011-07-09,1,43,0.023255813953488372,0.0,False
2011-07-11,3,16,0.1875,0.0,False
2011-07-16,1,13,0.07692307692307693,1.2,False
2011-07-17,4,22,0.18181818181818182,0.0,False
2011-08-02,1,11,0.09090909090909091,0.0,False
2011-08-03,1,31,0.03225806451612903,0.2,False
2011-08-09,1,23,0.043478260869565216,0.0,False
2011-08-13,2,44,0.045454545454545456,0.0,False
2011-08-16,1,26,0.038461538461538464,0.0,False
2011-08-17,5,17,0.29411764705882354,1.8,False
2011-08-19,1,13,0.07692307692307693,0.0,False
2011-08-30,3,16,0.1875,34.4,False
2011-09-03,1,39,0.02564102564102564,0.6,False
2011-09-04,1,30,0.03333333333333333,0.8,False
2011-09-11,3,24,0.125,0.0,False
2011-09-15,1,4,0.25,0.0,False
2011-09-20,1,28,0.03571428571428571,0.0,False
2011-09-23,1,30,0.03333333333333333,0.0,False
2011-09-24,5,62,0.08064516129032258,0.6,False
2011-09-25,1,6,0.16666666666666666,0.6,False
2011-09-28,2,16,0.125,3.2,False
2011-10-02,1,13,0.07692307692307693,0.0,False
2011-10-03,2,40,0.05,1.8,True
2011-10-11,3,29,0.10344827586206896,0.0,False
2011-10-14,1,15,0.06666666666666667,7.8,False
2011-10-16,1,48,0.020833333333333332,0.2,False
2011-10-24,1,73,0.0136986301369863,0.0,False
2011-10-25,1,44,0.022727272727272728,2.4,False
2011-10-26,5,52,0.09615384615384616,5.0,False
2011-10-27,1,59,0.01694915254237288,0.6,False
2011-10-28,1,50,0.02,0.0,False
2011-10-29,1,64,0.015625,0.0,False
2011-10-31,2,51,0.0392156862745098,0.0,False
2011-11-02,1,31,0.03225806451612903,0.0,False
2011-11-03,2,57,0.03508771929824561,0.0,False
2011-11-11,1,41,0.024390243902439025,0.0,False
2011-11-16,1,52,0.019230769230769232,0.0,False
2011-11-26,1,34,0.029411764705882353,0.6,False
2011-12-13,1,8,0.125,4.8,False
2012-01-10,1,5,0.2,0.0,False
2012-01-24,1,8,0.125,169.8,False
2012-02-19,1,52,0.019230769230769232,0.2,False
2012-02-20,1,54,0.018518518518518517,2.8,False
2012-02-28,1,47,0.02127659574468085,0.0,False
2012-02-29,1,47,0.02127659574468085,0.0,False
2012-04-15,1,46,0.021739130434782608,1.6,False
2012-04-16,2,79,0.02531645569620253,19.2,False
2012-04-17,1,119,0.008403361344537815,0.0,False
2012-04-18,1,24,0.041666666666666664,0.0,False
2012-04-19,1,40,0.025,0.0,False
2012-04-20,1,22,0.045454545454545456,0.8,False
2012-04-21,1,18,0.05555555555555555,0.0,False
2012-04-22,1,26,0.038461538461538464,0.0,True
2012-04-23,1,16,0.0625,0.0,True
2012-04-24,4,19,0.21052631578947367,0.0,False
2012-04-27,1,31,0.03225806451612903,41.6,False
2012-04-29,1,54,0.018518518518518517,0.4,False
2012-05-04,1,20,0.05,0.0,False
2012-05-11,1,17,0.058823529411764705,0.0,False
2012-05-24,4,13,0.3076923076923077,3.0,False
2012-05-25,2,6,0.3333333333333333,11.8,False
2012-06-15,4,25,0.16,0.0,False
2012-06-16,1,15,0.06666666666666667,0.0,False
2012-06-20,5,31,0.16129032258064516,0.0,True
2012-06-22,6,22,0.2727272727272727,0.0,False
2012-07-13,1,4,0.25,6.4,False
2012-07-17,2,36,0.05555555555555555,0.4,False
2012-07-18,1,18,0.05555555555555555,10.8,False
2012-07-25,2,18,0.1111111111111111,0.0,False
2012-07-26,3,21,0.14285714285714285,0.0,False
2012-08-06,1,18,0.05555555555555555,0.0,False
2012-08-07,2,17,0.11764705882352941,0.0,False
2012-08-16,2,24,0.08333333333333333,0.0,False
2012-08-21,1,40,0.025,0.0,False
2012-08-22,4,47,0.0851063829787234,0.0,True
2012-08-23,2,25,0.08,0.0,False
2012-08-24,1,22,0.045454545454545456,0.0,False
2012-08-28,1,29,0.034482758620689655,0.0,False
2012-08-29,1,33,0.030303030303030304,0.0,False
2012-08-30,3,31,0.0967741935483871,0.0,False
2012-08-31,1,11,0.09090909090909091,0.0,False
2012-09-01,1,3,0.3333333333333333,0.0,False
2012-09-03,1,6,0.16666666666666666,0.0,False
2012-09-04,1,30,0.03333333333333333,0.0,False
2012-09-06,1,13,0.07692307692307693,0.0,False
2012-09-09,1,48,0.020833333333333332,0.0,False
2012-09-13,3,30,0.1,0.0,False
2012-09-18,1,19,0.05263157894736842,1.2,False
2012-09-19,2,39,0.05128205128205128,0.2,False
2012-09-20,4,52,0.07692307692307693,0.0,True
2012-09-29,3,46,0.06521739130434782,2.2,False
2012-09-30,1,45,0.022222222222222223,0.2,False
2012-10-03,3,24,0.125,0.0,False
2012-10-11,1,9,0.1111111111111111,10.0,False
2012-10-16,1,40,0.025,0.0,False
2012-10-17,3,45,0.06666666666666667,0.0,False
2012-10-19,1,38,0.02631578947368421,0.0,False
2012-10-20,1,23,0.043478260869565216,0.0,True
2012-10-21,2,39,0.05128205128205128,0.6,False
2012-11-14,1,77,0.012987012987012988,0.0,False
2012-11-19,1,12,0.08333333333333333,0.0,False
2012-11-22,1,51,0.0196078431372549,0.0,False
2012-12-21,1,56,0.017857142857142856,3.6,False
2013-01-08,1,10,0.1,0.0,False
2013-03-16,1,34,0.029411764705882353,0.0,False
2013-03-22,1,13,0.07692307692307693,0.0,False
2013-03-30,1,28,0.03571428571428571,0.0,False
2013-04-16,1,16,0.0625,4.2,False
2013-04-17,3,25,0.12,16.4,False
2013-04-18,1,15,0.06666666666666667,0.2,False
2013-04-20,1,3,0.3333333333333333,0.0,False
2013-04-24,1,23,0.043478260869565216,0.4,False
2013-04-25,1,75,0.013333333333333334,0.0,False
2013-04-26,1,109,0.009174311926605505,0.0,False
2013-05-01,1,26,0.038461538461538464,0.0,False
2013-05-02,1,95,0.010526315789473684,0.0,False
2013-05-03,5,20,0.25,0.0,False
2013-05-05,2,115,0.017391304347826087,0.0,False
2013-05-07,1,31,0.03225806451612903,0.4,False
2013-05-13,5,15,0.3333333333333333,0.8,False
2013-05-15,1,9,0.1111111111111111,0.0,False
2013-06-03,1,28,0.03571428571428571,0.0,False
2013-06-06,1,9,0.1111111111111111,0.0,False
2013-06-11,1,7,0.14285714285714285,0.6,True
2013-06-12,2,8,0.25,14.0,True
2013-06-21,2,7,0.2857142857142857,8.4,True
2013-06-27,1,10,0.1,0.2,False
2013-06-28,1,10,0.1,3.4,False
2013-07-04,2,15,0.13333333333333333,0.0,False
2013-07-05,1,7,0.14285714285714285,0.0,True
2013-07-09,1,39,0.02564102564102564,1.8,False
2013-07-11,1,24,0.041666666666666664,0.2,False
2013-07-13,1,25,0.04,0.4,False
2013-07-17,2,47,0.0425531914893617,0.4,False
2013-07-18,2,20,0.1,4.8,False
2013-07-19,1,11,0.09090909090909091,20.8,False
2013-07-21,4,24,0.16666666666666666,0.2,False
2013-07-25,2,29,0.06896551724137931,0.2,False
2013-07-29,2,17,0.11764705882352941,0.0,False
2013-08-02,1,16,0.0625,0.0,False
2013-08-03,2,25,0.08,0.0,False
2013-08-04,1,9,0.1111111111111111,0.0,False
2013-08-12,1,21,0.047619047619047616,0.0,False
2013-08-13,2,18,0.1111111111111111,0.0,False
2013-08-16,2,31,0.06451612903225806,0.0,False
2013-08-17,2,15,0.13333333333333333,0.0,False
2013-08-26,5,51,0.09803921568627451,0.0,True
2013-08-27,7,57,0.12280701754385964,0.0,False
2013-08-30,5,62,0.08064516129032258,0.0,False
2013-08-31,1,27,0.037037037037037035,0.0,False
2013-09-06,1,50,0.02,0.0,False
2013-09-09,1,56,0.017857142857142856,0.0,False
2013-09-11,3,18,0.16666666666666666,0.0,False
2013-09-12,2,29,0.06896551724137931,0.0,False
2013-09-13,3,30,0.1,0.0,False
2013-09-14,2,9,0.2222222222222222,0.0,True
2013-09-23,6,53,0.11320754716981132,0.0,True
2013-09-24,2,12,0.16666666666666666,0.0,False
2013-09-25,2,16,0.125,0.0,False
2013-09-27,2,28,0.07142857142857142,0.0,False
2013-09-29,1,29,0.034482758620689655,0.0,False
2013-09-30,1,26,0.038461538461538464,0.0,False
2013-10-02,1,14,0.07142857142857142,0.0,False
2013-10-03,4,49,0.08163265306122448,0.0,False
2013-10-16,1,45,0.022222222222222223,0.0,False
2013-10-17,2,32,0.0625,0.0,False
2013-10-18,1,30,0.03333333333333333,3.8,False
2013-10-22,1,58,0.017241379310344827,0.0,False
2013-10-28,1,47,0.02127659574468085,0.0,False
2013-10-29,2,32,0.0625,3.4,False
2013-10-30,1,56,0.017857142857142856,0.2,False
2013-11-01,1,6,0.16666666666666666,0.0,False
2013-11-03,4,52,0.07692307692307693,0.0,False
2013-11-04,1,28,0.03571428571428571,0.0,False
2013-11-08,1,10,0.1,0.0,False
2013-11-15,1,28,0.03571428571428571,0.0,False
2013-11-19,1,5,0.2,0.0,False
2013-11-20,2,17,0.11764705882352941,0.0,False
2013-11-27,1,32,0.03125,0.0,False
2013-12-02,1,29,0.034482758620689655,0.0,False
2014-01-01,1,48,0.020833333333333332,0.0,False
2014-01-10,1,52,0.019230769230769232,0.0,False
2014-02-17,1,36,0.027777777777777776,4.0,False
2014-03-28,1,5,0.2,0.8,False
2014-04-10,2,11,0.18181818181818182,0.0,False
2014-04-16,1,10,0.1,0.0,False
2014-04-20,1,19,0.05263157894736842,0.0,False
2014-04-21,1,27,0.037037037037037035,0.0,False
2014-04-22,1,13,0.07692307692307693,0.0,False
2014-04-27,1,142,0.007042253521126761,3.2,False
2014-04-28,1,156,0.00641025641025641,0.2,False
2014-04-29,1,13,0.07692307692307693,0.0,False
2014-04-30,1,19,0.05263157894736842,3.8,False
2014-05-02,1,10,0.1,15.0,False
2014-05-04,1,16,0.0625,0.0,False
2014-05-21,1,50,0.02,0.8,False
2014-05-22,1,22,0.045454545454545456,0.0,False
2014-05-23,1,27,0.037037037037037035,0.0,False
2014-05-26,1,5,0.2,0.0,False
2014-05-27,3,26,0.11538461538461539,0.0,False
2014-05-29,1,63,0.015873015873015872,0.0,False
2014-05-31,1,17,0.058823529411764705,0.0,True
2014-06-01,1,4,0.25,0.0,False
2014-06-02,2,13,0.15384615384615385,0.0,True
2014-06-03,1,6,0.16666666666666666,2.0,False
2014-06-11,1,23,0.043478260869565216,0.0,False
2014-06-13,3,19,0.15789473684210525,0.2,False
2014-06-14,2,18,0.1111111111111111,0.6,False
2014-06-19,5,19,0.2631578947368421,2.6,False
2014-06-20,7,30,0.23333333333333334,0.4,False
2014-06-21,9,21,0.42857142857142855,5.4,True
2014-06-22,2,14,0.14285714285714285,0.0,False
2014-07-11,1,5,0.2,0.0,False
2014-07-15,7,27,0.25925925925925924,0.0,False
2014-07-16,1,7,0.14285714285714285,4.8,False
2014-07-23,1,30,0.03333333333333333,0.0,False
2014-07-26,1,10,0.1,4.2,False
2014-07-30,1,9,0.1111111111111111,,True
2014-08-04,1,37,0.02702702702702703,0.0,False
2014-08-05,1,37,0.02702702702702703,0.0,False
2014-08-09,2,20,0.1,0.0,False
2014-08-16,1,6,0.16666666666666666,37.8,False
2014-08-31,1,39,0.02564102564102564,0.0,False
2014-09-03,3,20,0.15,0.0,False
2014-09-04,1,20,0.05,0.0,False
2014-09-09,4,33,0.12121212121212122,0.0,True
2014-09-10,2,15,0.13333333333333333,0.0,True
2014-09-14,2,56,0.03571428571428571,0.0,False
2014-09-15,5,38,0.13157894736842105,0.0,False
2014-09-16,3,31,0.0967741935483871,0.0,False
2014-09-24,3,45,0.06666666666666667,0.0,False
2014-09-25,2,18,0.1111111111111111,6.6,False
2014-09-26,1,16,0.0625,0.0,False
2014-09-29,1,76,0.013157894736842105,0.0,False
2014-09-30,1,18,0.05555555555555555,0.0,False
2014-10-01,2,45,0.044444444444444446,0.0,False
2014-10-03,2,26,0.07692307692307693,0.0,False
2014-10-10,1,35,0.02857142857142857,0.0,False
2014-10-13,3,50,0.06,3.2,False
2014-10-24,2,63,0.031746031746031744,0.0,False
2014-10-25,2,31,0.06451612903225806,0.0,False
2014-10-27,2,10,0.2,0.0,False
2014-10-29,1,17,0.058823529411764705,0.0,False
2014-10-30,1,70,0.014285714285714285,0.0,False
2014-10-31,1,72,0.013888888888888888,0.0,False
2014-11-01,1,7,0.14285714285714285,0.0,False
2014-11-02,1,29,0.034482758620689655,0.0,False
2014-11-04,1,12,0.08333333333333333,0.0,False
2014-11-10,1,38,0.02631578947368421,0.0,False
2014-11-11,1,23,0.043478260869565216,0.0,False
2014-11-18,1,21,0.047619047619047616,16.6,False
2014-12-06,1,19,0.05263157894736842,6.2,False
2014-12-14,1,14,0.07142857142857142,0.0,False
2015-03-03,1,41,0.024390243902439025,0.0,False
2015-03-23,1,38,0.02631578947368421,0.0,False
2015-03-24,1,31,0.03225806451612903,0.0,False
2015-03-25,2,23,0.08695652173913043,7.0,False
2015-03-26,1,19,0.05263157894736842,0.2,False
2015-04-11,1,36,0.027777777777777776,0.0,False
2015-04-19,1,15,0.06666666666666667,2.4,False
2015-04-20,1,4,0.25,3.6,False
2015-04-23,1,4,0.25,0.0,False
2015-04-26,1,3,0.3333333333333333,0.0,False
2015-05-02,1,14,0.07142857142857142,0.0,False
2015-05-19,5,12,0.4166666666666667,0.0,True
2015-05-20,2,15,0.13333333333333333,0.4,True
2015-05-21,3,19,0.15789473684210525,0.6,False
2015-05-26,1,23,0.043478260869565216,0.0,False
2015-05-27,1,21,0.047619047619047616,0.0,False
2015-05-28,1,15,0.06666666666666667,0.0,False
2015-05-29,4,8,0.5,0.2,True
2015-05-30,6,26,0.23076923076923078,0.0,False
2015-05-31,5,27,0.18518518518518517,0.0,False
2015-06-01,1,5,0.2,0.0,False
2015-06-14,1,69,0.014492753623188406,5.4,False
2015-06-15,1,36,0.027777777777777776,1.8,False
2015-06-16,1,4,0.25,7.4,False
2015-06-17,4,11,0.36363636363636365,2.0,True
2015-06-23,2,14,0.14285714285714285,0.8,False
2015-06-24,3,8,0.375,0.2,True
2015-07-04,2,11,0.18181818181818182,0.0,False
2015-07-05,5,18,0.2777777777777778,0.0,False
2015-07-06,1,6,0.16666666666666666,0.0,False
2015-07-09,1,21,0.047619047619047616,0.0,False
2015-07-10,2,5,0.4,0.8,False
2015-07-22,1,7,0.14285714285714285,2.4,False
2015-07-23,5,14,0.35714285714285715,0.0,True
2015-07-24,3,9,0.3333333333333333,0.0,False
2015-07-25,5,16,0.3125,0.0,False
2015-07-26,5,27,0.18518518518518517,0.0,False
2015-08-01,1,10,0.1,0.0,False
2015-08-06,1,25,0.04,0.0,False
2015-08-09,3,24,0.125,0.0,False
2015-08-16,2,5,0.4,0.0,False
2015-08-23,1,18,0.05555555555555555,0.0,False
2015-08-24,1,25,0.04,1.2,False
2015-08-25,2,31,0.06451612903225806,0.0,False
2015-08-28,1,32,0.03125,0.2,False
2015-08-30,1,12,0.08333333333333333,0.0,False
2015-09-01,2,16,0.125,0.2,False
2015-09-06,2,42,0.047619047619047616,0.0,False
2015-09-07,1,3,0.3333333333333333,0.0,False
2015-09-11,2,44,0.045454545454545456,1.4,False
2015-09-12,3,23,0.13043478260869565,0.2,False
2015-09-14,1,34,0.029411764705882353,0.0,False
2015-09-15,1,43,0.023255813953488372,0.2,False
2015-09-16,4,26,0.15384615384615385,17.0,False
2015-09-17,1,4,0.25,12.8,True
2015-09-22,1,32,0.03125,0.0,False
2015-09-24,1,6,0.16666666666666666,0.0,False
2015-09-28,1,66,0.015151515151515152,0.0,False
2015-09-29,1,21,0.047619047619047616,5.0,False
2015-09-30,2,28,0.07142857142857142,0.0,False
2015-10-02,1,28,0.03571428571428571,0.0,False
2015-10-05,1,2,0.5,0.0,True
2015-10-21,3,51,0.058823529411764705,0.0,False
2015-10-22,1,24,0.041666666666666664,14.2,False
2015-10-23,1,58,0.017241379310344827,0.0,False
2015-10-27,2,48,0.041666666666666664,5.8,False
2015-11-16,1,85,0.011764705882352941,0.0,False
2015-11-27,1,65,0.015384615384615385,0.0,False
2016-01-03,1,30,0.03333333333333333,7.2,False
2016-01-31,1,21,0.047619047619047616,0.0,False
2016-03-26,2,32,0.0625,3.8,False
2016-03-29,2,35,0.05714285714285714,0.0,False
2016-04-15,1,93,0.010752688172043012,0.2,False
2016-04-16,1,52,0.019230769230769232,0.0,False
2016-04-17,1,67,0.014925373134328358,0.0,False
2016-04-18,2,21,0.09523809523809523,0.0,False
2016-04-21,1,6,0.16666666666666666,0.0,False
2016-04-22,2,107,0.018691588785046728,0.0,False
2016-04-30,1,9,0.1111111111111111,0.6,False
2016-05-02,1,7,0.14285714285714285,19.2,True
2016-05-05,1,109,0.009174311926605505,0.0,False
2016-05-11,1,7,0.14285714285714285,0.0,False
2016-05-16,3,15,0.2,0.0,False
2016-05-18,5,24,0.20833333333333334,0.0,True
2016-05-19,4,19,0.21052631578947367,,False
2016-05-21,2,61,0.03278688524590164,0.0,False
2016-05-22,2,15,0.13333333333333333,0.0,False
2016-05-23,1,43,0.023255813953488372,0.0,False
2016-05-26,1,8,0.125,0.0,False
2016-07-07,1,9,0.1111111111111111,0.0,False
2016-07-08,1,22,0.045454545454545456,0.0,False
2016-07-11,2,9,0.2222222222222222,0.4,False
2016-07-18,6,19,0.3157894736842105,0.0,True
2016-07-19,6,35,0.17142857142857143,0.0,True
2016-07-20,6,20,0.3,0.4,False
2016-07-21,6,25,0.24,0.0,True
2016-07-22,2,8,0.25,0.0,False
2016-07-28,1,17,0.058823529411764705,0.0,False
2016-08-01,1,15,0.06666666666666667,0.0,False
2016-08-02,1,6,0.16666666666666666,7.4,False
2016-08-08,1,18,0.05555555555555555,0.0,False
2016-08-09,3,22,0.13636363636363635,0.0,False
2016-08-10,1,20,0.05,0.0,False
2016-08-17,1,51,0.0196078431372549,1.2,False
2016-08-22,6,31,0.1935483870967742,0.0,False
2016-08-23,3,14,0.21428571428571427,1.4,False
2016-08-28,1,18,0.05555555555555555,0.0,False
2016-08-29,1,43,0.023255813953488372,0.0,False
2016-08-31,5,38,0.13157894736842105,0.0,False
2016-09-04,1,26,0.038461538461538464,0.0,False
2016-09-05,1,20,0.05,0.0,False
2016-09-09,2,20,0.1,9.4,False
2016-09-12,1,19,0.05263157894736842,0.0,False
2016-09-13,3,18,0.16666666666666666,0.0,False
2016-09-14,1,23,0.043478260869565216,0.0,False
2016-09-15,2,19,0.10526315789473684,5.8,False
2016-09-17,4,37,0.10810810810810811,1.4,False
2016-09-20,1,23,0.043478260869565216,1.4,False
2016-09-21,1,15,0.06666666666666667,6.8,True
2016-09-29,1,2,0.5,3.8,False
2016-10-01,3,26,0.11538461538461539,0.0,False
2016-10-02,1,17,0.058823529411764705,0.0,False
2016-10-04,1,20,0.05,0.0,False
2016-10-05,2,14,0.14285714285714285,0.0,False
2016-10-09,1,32,0.03125,0.0,False
2016-10-16,1,12,0.08333333333333333,0.0,False
2016-10-17,1,17,0.058823529411764705,12.2,False
2016-10-18,1,4,0.25,0.0,False
2016-10-21,1,63,0.015873015873015872,0.0,False
2016-10-22,3,28,0.10714285714285714,4.0,False
2016-10-25,1,52,0.019230769230769232,0.0,False
2016-10-26,3,77,0.03896103896103896,0.0,False
2016-11-01,2,27,0.07407407407407407,4.0,True
2016-11-05,1,2,0.5,0.0,True
2016-11-12,2,15,0.13333333333333333,33.4,False
2016-11-22,1,48,0.020833333333333332,0.0,False
2016-11-23,1,15,0.06666666666666667,0.0,False
2016-11-24,1,12,0.08333333333333333,0.0,False
2017-03-11,1,35,0.02857142857142857,0.0,False
2017-03-15,1,28,0.03571428571428571,0.0,False
2017-03-16,1,9,0.1111111111111111,0.0,False
2017-03-17,1,6,0.16666666666666666,31.8,False
2017-03-23,1,12,0.08333333333333333,3.4,False
2017-04-09,1,11,0.09090909090909091,0.0,True
2017-04-23,1,116,0.008620689655172414,0.0,False
2017-04-26,1,3,0.3333333333333333,0.8,False
2017-05-10,1,41,0.024390243902439025,3.2,False
2017-05-11,1,63,0.015873015873015872,0.0,False
2017-05-13,1,6,0.16666666666666666,2.6,False
2017-05-14,3,21,0.14285714285714285,0.8,True
2017-05-15,1,5,0.2,0.0,False
2017-05-16,1,5,0.2,0.2,False
2017-05-18,1,24,0.041666666666666664,19.8,False
2017-05-20,3,31,0.0967741935483871,0.2,True
2017-05-21,3,46,0.06521739130434782,0.0,True
2017-05-22,3,16,0.1875,0.2,False
2017-05-23,4,25,0.16,0.2,True
2017-05-24,1,46,0.021739130434782608,0.2,True
2017-05-25,4,23,0.17391304347826086,0.0,False
2017-05-27,7,26,0.2692307692307692,0.2,False
2017-05-28,3,25,0.12,0.0,False
2017-05-30,3,24,0.125,0.0,False
2017-06-01,1,20,0.05,0.0,False
2017-06-15,1,62,0.016129032258064516,0.0,False
2017-06-16,3,15,0.2,0.4,False
2017-06-17,1,8,0.125,0.0,False
2017-06-23,1,17,0.058823529411764705,0.0,False
2017-06-25,5,26,0.19230769230769232,0.0,False
2017-06-26,2,34,0.058823529411764705,0.0,False
2017-06-27,5,21,0.23809523809523808,0.0,False
2017-06-28,6,20,0.3,0.0,False
2017-06-29,2,37,0.05405405405405406,5.6,False
2017-07-05,3,27,0.1111111111111111,0.6,False
2017-07-07,1,4,0.25,4.2,True
2017-07-10,2,29,0.06896551724137931,0.6,False
2017-07-13,2,12,0.16666666666666666,0.0,False
2017-07-14,2,16,0.125,0.0,False
2017-07-16,7,34,0.20588235294117646,0.0,False
2017-07-17,6,20,0.3,0.0,True
2017-07-28,2,24,0.08333333333333333,0.0,False
2017-07-30,10,38,0.2631578947368421,0.0,True
2017-07-31,2,18,0.1111111111111111,0.0,False
2017-08-01,1,15,0.06666666666666667,0.0,False
2017-08-04,2,23,0.08695652173913043,0.0,False
2017-08-05,5,10,0.5,0.0,False
2017-08-10,3,36,0.08333333333333333,0.0,False
2017-08-11,2,30,0.06666666666666667,0.0,True
2017-08-13,5,47,0.10638297872340426,0.0,False
2017-08-14,1,24,0.041666666666666664,0.0,True
2017-08-16,3,16,0.1875,0.0,True
2017-08-21,6,36,0.16666666666666666,0.6,False
2017-08-22,5,42,0.11904761904761904,0.2,True
2017-08-24,1,26,0.038461538461538464,3.4,False
2017-08-27,4,28,0.14285714285714285,0.0,False
2017-09-03,1,5,0.2,0.0,False
2017-09-04,4,43,0.09302325581395349,0.0,False
2017-09-06,1,20,0.05,0.0,False
2017-09-12,1,17,0.058823529411764705,0.0,False
2017-09-13,2,21,0.09523809523809523,0.0,False
2017-09-18,1,49,0.02040816326530612,0.0,False
2017-09-19,4,33,0.12121212121212122,0.4,False
2017-09-21,7,76,0.09210526315789473,0.0,False
2017-09-23,4,26,0.15384615384615385,0.0,False
2017-09-24,1,22,0.045454545454545456,0.0,False
2017-10-02,1,15,0.06666666666666667,30.2,False
2017-10-08,2,42,0.047619047619047616,0.0,False
2017-10-12,2,49,0.04081632653061224,0.8,True
